Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID
contig-100_2_19	0	0	0	0	0	0	126	0	0	0	0	43	173	0	0	0	0	2	14	0	0	0	0	0	43	0	0	53	74	2	162	0	0	3	0	2	19	37	21	65	16	53	0	0	0	0
contig-100_2_20	0	21	0	1	0	0	105	9	15	0	0	35	156	0	0	0	0	111	489	0	0	138	0	0	18	0	1	28	37	0	188	0	0	1	0	74	24	33	8	328	10	15	0	0	0	0
contig-100_2_21	0	84	0	7	0	0	183	29	44	0	0	50	309	0	0	0	0	5	23	0	0	203	0	0	135	0	1	190	281	0	55	1	0	0	0	677	19	25	10	784	49	5	0	0	0	0
contig-100_2_22	0	90	0	0	0	0	84	0	0	0	0	29	118	0	0	0	0	23	95	0	0	15	0	0	256	0	0	122	165	0	28	3	0	0	0	141	81	109	2	21	19	0	0	0	0	0
contig-100_2_23	0	61	0	0	0	0	553	0	0	0	0	232	846	10	0	0	0	24	132	0	0	0	0	0	15	0	0	292	456	0	16	2	0	0	0	145	98	120	20	97	20	0	0	0	0	0
contig-100_2_24	0	3	0	0	0	0	97	0	0	0	0	38	164	0	0	0	0	0	0	0	0	40	0	0	36	2	1	53	83	0	14	0	0	0	0	57	9	11	39	50	5	0	0	0	0	0
contig-100_2_25	0	51	1	6	0	0	121	21	24	0	0	52	249	0	0	0	0	17	111	0	0	1	0	0	20	0	0	5	15	0	46	0	0	0	0	124	109	118	0	35	13	0	0	0	0	0
contig-100_2_26	0	367	0	36	0	0	117	99	208	0	0	60	265	0	0	0	0	0	0	0	0	56	0	0	15	0	0	20	34	0	16	4	0	0	0	562	26	10	9	81	70	0	0	0	0	0
contig-100_2_27	0	546	0	2	0	0	126	2	0	0	0	55	221	0	0	0	0	0	0	0	0	84	0	0	22	0	0	152	180	0	0	3	0	0	0	60	126	267	1	386	5	0	0	0	0	0
contig-100_2_28	0	0	0	0	0	2	231	0	0	0	0	100	380	0	3	0	0	10	59	0	0	60	0	48	0	0	5	45	100	0	140	0	0	0	0	983	8	19	17	2	78	0	0	0	0	0
contig-100_2_29	0	53	0	0	0	0	123	0	0	0	0	63	295	0	0	0	0	0	0	9	0	65	0	0	16	0	4	85	202	0	0	6	0	0	1	289	703	949	16	102	0	0	1	0	0	0
contig-100_2_30	0	27	0	0	0	0	388	0	0	0	0	161	763	0	0	0	0	9	29	0	0	102	0	0	83	0	0	303	415	0	28	7	0	0	0	911	33	40	2	133	35	1	0	0	0	0
contig-100_2_31	0	13	0	0	0	0	73	0	0	0	0	31	171	0	0	0	0	5	43	0	0	27	0	0	15	0	1	102	112	0	3	2	0	0	0	172	125	244	21	119	15	0	0	0	0	0
contig-100_2_32	0	95	0	11	11	0	224	52	59	0	0	76	442	0	4	0	7	3	38	0	0	48	0	0	28	9	21	16	43	0	226	3	0	1	4	0	34	23	369	0	22	0	8	0	0	0
contig-100_2_33	1	13	0	0	0	0	70	0	0	0	0	29	180	0	16	0	8	3	25	0	0	26	0	0	31	0	2	62	200	0	227	1	0	0	0	397	76	66	31	460	6	0	0	0	0	0
contig-100_2_34	0	30	0	0	2	0	183	1	2	0	0	58	251	0	4	0	0	9	12	0	0	16	0	0	24	0	3	41	114	0	42	0	0	0	0	128	118	177	32	637	16	0	0	0	0	0
contig-100_2_35	0	131	0	21	1	0	117	26	40	0	1	62	271	60	210	0	2	11	40	2	0	5	0	0	26	4	13	2	3	0	133	0	0	0	0	0	8	12	121	1020	1	0	4	0	0	0
contig-100_2_36	0	111	0	9	0	0	0	15	61	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	27	48	0	0	0	0	0	2	286	28	58	3	1001	1	0	0	0	0	0
contig-100_2_37	0	74	0	10	7	0	220	22	39	1	0	62	347	0	25	0	0	4	39	0	0	14	0	0	99	0	2	25	64	0	72	5	0	0	0	0	12	30	56	0	9	0	0	0	0	0
contig-100_2_38	0	80	0	6	1	0	31	14	37	1	0	7	46	0	0	0	0	24	131	0	0	112	0	0	21	4	4	117	185	0	24	0	0	0	0	0	95	113	55	47	38	0	0	0	0	0
contig-100_2_39	0	74	1	8	0	0	53	19	36	0	1	12	80	0	4	0	2	19	132	0	0	446	0	0	37	0	0	2	8	0	109	0	0	0	0	92	11	14	0	192	0	0	1	0	0	0
contig-100_2_40	0	131	0	1	4	0	165	10	33	0	1	73	374	0	0	0	0	59	270	0	0	231	0	0	27	1	3	10	10	0	27	0	0	0	0	102	39	36	52	375	0	0	0	0	0	0
contig-100_2_41	0	0	0	0	0	0	317	3	1	0	2	119	641	0	0	0	0	58	344	0	0	0	0	0	176	0	0	211	290	0	0	10	0	0	1	204	0	30	19	101	0	0	0	0	0	0
contig-100_2_42	0	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	83	535	0	0	0	0	0	66	1	1	14	38	0	136	0	0	0	0	152	0	0	32	152	0	0	2	0	0	0
contig-100_2_43	0	127	0	0	0	0	106	0	1	0	0	26	168	0	0	0	0	6	40	0	0	0	0	0	0	0	5	198	318	0	151	2	0	0	0	52	51	65	48	114	0	0	0	0	0	0
contig-100_2_44	0	39	0	7	0	0	61	26	49	0	0	23	184	0	0	0	0	60	511	0	0	0	0	0	20	1	1	58	205	0	10	1	0	0	0	0	0	0	21	201	0	0	0	0	0	0
contig-100_2_45	1	69	0	12	1	0	0	49	79	1	0	0	0	0	0	0	0	21	66	0	0	0	0	0	36	0	2	88	133	0	39	0	0	0	0	38	1	23	42	201	0	0	0	0	0	0
contig-100_2_46	0	223	0	18	2	0	93	88	142	4	0	16	119	0	0	0	0	5	45	0	0	0	0	0	11	4	6	113	163	0	78	0	0	0	1	0	130	186	73	481	0	0	0	0	0	0
contig-100_2_47	0	55	0	5	0	0	0	18	17	0	0	0	0	0	0	0	0	16	84	0	0	0	0	0	0	0	0	703	851	0	137	1	0	0	0	0	45	67	0	228	0	0	0	0	0	0
contig-100_2_48	0	73	0	6	2	0	0	57	72	0	0	0	0	0	252	0	0	12	89	0	0	0	0	0	2	1	3	296	466	0	0	0	0	0	0	0	0	34	135	453	0	0	0	0	0	0
contig-100_2_49	0	186	0	13	2	0	0	214	197	0	1	0	0	0	129	0	0	11	98	0	0	0	0	0	21	4	2	524	710	0	0	1	0	0	0	0	20	25	49	4756	0	0	0	0	0	0
contig-100_2_50	0	233	0	54	0	0	47	444	354	0	0	10	149	0	0	0	0	7	69	0	0	0	0	0	19	1	0	6	20	2	0	1	0	0	2	0	19	35	48	811	0	0	0	0	0	0
contig-100_2_51	0	993	0	38	3	0	0	160	195	0	0	0	0	0	0	0	0	4	39	0	0	0	0	0	4	0	4	39	101	0	0	0	0	0	2	0	4	4	39	1705	0	0	0	0	0	0
contig-100_2_52	0	665	0	133	0	0	124	449	545	0	0	23	242	0	0	0	0	8	101	0	0	0	0	0	2	4	3	33	77	0	0	0	0	0	0	0	14	19	86	323	0	0	0	0	0	0
contig-100_2_53	0	390	0	48	8	0	148	296	285	0	0	20	250	0	0	0	2	28	233	0	0	0	0	0	0	2	16	19	30	0	0	3	0	0	0	0	11	18	177	565	0	0	0	0	0	0
contig-100_2_54	0	154	0	18	1	0	146	50	89	0	0	39	305	0	0	0	0	13	112	0	0	0	0	0	2	5	3	124	164	0	0	0	0	0	0	0	11	28	119	558	0	0	0	0	0	0
contig-100_2_55	0	89	0	18	0	0	0	284	253	0	0	0	0	0	0	0	0	12	125	0	0	0	0	0	1	1	2	103	102	0	0	0	1	0	0	0	50	68	29	241	0	0	0	0	0	0
contig-100_2_56	0	149	0	27	0	0	191	72	86	0	0	67	374	0	0	0	0	3	59	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	2	7	8	464	0	0	0	0	0	0
contig-100_2_57	0	339	0	62	0	0	62	160	298	0	0	10	104	16	0	0	0	20	164	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	2	50	73	50	1170	0	0	0	0	0	0
contig-100_2_58	0	124	0	6	1	0	38	37	65	0	0	8	51	0	0	0	0	16	117	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	57	15	0	0	0	0	0	0	49
contig-100_2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
contig-100_2_60	0	125	0	1	0	0	134	41	60	0	0	36	261	0	0	0	0	7	50	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	141	184	2	0	0	0	0	0	0	0
contig-100_2_61	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	148	0	0	0	0	0	0	0	0
contig-100_2_62	0	75	0	1	0	0	0	6	10	0	0	0	0	0	0	0	0	15	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	35	0	0	0	0	0	0	0	0
contig-100_3_1	0	62	17	13	0	628	4462	100	1649	26	0	334	2820	0	474	0	0	228	932	61	3	30	0	0	311	12	43	352	454	137	77	197	110	39	21	84	18	334	2687	15	3391	74	26	6582	0	0
contig-100_3_2	4	104	0	14	0	118	1355	204	3313	97	0	1099	991	0	234	0	0	319	1305	829	105	83	10	0	155	28	41	37	46	381	170	27	1009	1250	9	9	13	84	886	1	884	1375	19	0	0	0
contig-100_3_3	0	62	21	14	0	115	274	162	2860	1	0	23	204	0	67	0	0	228	1074	264	22	48	0	0	5	26	35	48	57	233	0	0	208	72	1	0	0	126	833	36	182	115	3	0	0	0
contig-100_3_4	16	18	7	20	0	165	200	477	6072	101	1	21	151	0	30	0	0	679	2888	1677	203	56	0	0	72	52	103	27	34	27	97	174	1320	1631	40	1	26	167	664	0	118	1829	53	0	0	0
contig-100_3_5	3	36	3	17	0	1053	411	244	3247	33	0	43	248	0	243	0	0	396	2044	1339	117	52	0	0	35	66	101	0	2	137	154	55	1201	297	16	17	20	275	1205	0	272	348	33	0	0	2
contig-100_3_6	24	0	12	0	1	976	227	0	2	169	10	84	537	0	121	0	0	34	121	0	0	49	0	0	0	3	11	303	393	212	173	50	40	1452	48	50	17	199	574	7	257	1423	41	5662	0	0
contig-100_3_7	20	558	72	8	0	14	93	28	399	121	9	126	770	0	1	0	1	61	296	2	0	59	0	1	5	3	18	118	150	35	167	4	0	161	41	474	0	239	288	85	177	198	34	0	0	0
contig-100_3_8	0	4089	8	74	0	0	231	564	8644	0	9	178	1131	0	129	0	0	1532	6240	0	0	131	0	0	9	6	22	57	89	4	104	2	0	197	1	75	50	138	1012	0	362	234	4	0	0	0
contig-100_3_9	0	0	36	13	0	13	170	118	1624	461	3	8	162	0	7	0	0	79	385	2	0	75	0	0	9	2	13	175	210	17	1288	0	0	9	0	5	0	157	434	34	194	25	9	0	0	0
contig-100_3_10	17	448	33	137	0	305	757	1554	19761	70	0	56	450	0	20	0	0	931	4551	0	0	41	0	0	7	42	72	74	84	0	53	4	14	4	13	189	6	401	99	18	678	0	9	0	0	1
contig-100_3_11	10	1214	295	124	0	109	6	1488	17703	183	0	5	44	1	66	0	0	1078	4243	2	0	135	0	0	12	8	12	128	174	0	123	2	7	1	20	70	9	214	524	163	5	0	79	0	0	0
contig-100_3_12	1	4860	5	48	0	0	358	534	7013	41	0	76	474	0	17	0	0	278	1271	0	0	165	0	0	331	4	3	130	223	0	68	5	0	1	4	134	4	249	496	108	347	0	2	0	0	0
contig-100_3_13	5	749	3	76	0	3	243	698	9208	66	0	25	272	0	116	0	0	375	2136	0	0	106	0	0	124	15	23	132	155	0	75	0	2	0	2	23	52	45	627	46	213	0	5	52	0	0
contig-100_3_14	2	1409	18	73	0	104	724	1020	12209	0	0	76	566	0	142	0	0	695	2463	0	0	145	3	0	16	17	41	118	138	0	99	2	7	1	2	247	9	34	2562	27	725	4	4	21	0	0
contig-100_3_15	5	3002	2	51	0	205	831	763	8559	29	0	77	525	0	0	0	0	461	2452	0	0	46	0	0	16	12	13	33	45	0	49	1	1	0	3	29	13	19	807	433	769	6	1	0	0	0
contig-100_3_16	2	756	1	142	0	616	723	1866	26286	0	0	88	624	0	138	0	0	1227	5176	0	0	0	6	0	2	11	44	736	974	0	100	1	42	0	8	43	63	65	3715	96	640	0	1	0	0	0
contig-100_3_17	2	1954	0	74	0	449	151	1092	16990	1	0	23	182	0	191	0	0	1765	5168	0	0	57	2	0	17	10	14	3	7	0	122	0	52	0	0	77	3	146	4793	1155	153	0	2	0	0	0
contig-100_3_18	0	153	0	6	0	12	1336	43	837	15	0	484	3846	0	45	0	0	129	98	0	0	84	5	0	0	0	1	19	28	1	50	0	0	0	0	46	0	173	211	205	1666	0	0	0	0	0
contig-100_3_19	0	122	0	4	0	20	369	62	1338	127	0	63	506	0	19	0	0	61	203	0	0	25	0	0	4	1	0	181	253	2	377	1	0	0	1	3	30	140	2380	189	330	1	0	0	0	0
contig-100_3_20	0	156	0	11	0	10	907	24	376	160	0	108	851	0	0	0	0	16	55	0	0	35	0	0	19	0	1	27	43	5	177	0	0	2	0	2	13	166	352	223	840	1	0	0	0	0
contig-100_3_21	0	302	1	18	0	47	232	141	2503	464	0	54	378	0	0	0	0	82	444	0	0	3	0	0	64	0	9	6	8	8	643	4	11	16	2	32	19	368	1	23	303	14	0	0	0	0
contig-100_3_22	0	82	0	4	0	29	931	88	1973	19	0	74	707	0	42	0	0	75	361	0	0	8	0	0	0	5	12	54	52	0	57	0	0	0	0	16	32	79	373	0	936	0	0	0	0	0
contig-100_3_23	0	187	0	10	0	34	91	93	1717	81	0	3	43	0	7	0	0	101	330	0	0	0	0	0	44	3	2	24	42	0	434	2	3	0	2	78	0	107	365	0	68	0	0	0	0	0
contig-100_4_1	5	0	57	4	7	4	379	4	0	94	41258	156	668	0	1	0	4	663	341	3003	252	304	1	0	41	45	93	64	87	212	247	1486	44	428	2175	2	22583	0	301	121	201	428	1919	40	25	18
contig-100_4_2	3	51	13	0	21	0	0	0	0	280	310	0	0	0	0	1	76	120	23	0	0	435	0	0	70	39	66	44	72	85	1025	2778	179	152	4	12	12	24	608	233	11	137	3	0	0	13
contig-100_4_3	2	43	114	0	1	0	70	23	1	279	2	0	119	0	0	2	72	54	20	395	35	640	0	0	14	12	18	36	28	371	786	646	0	590	303	71	12	29	46	157	21	684	274	4	10	6
contig-100_4_4	8	40	85	0	8	36	104	0	0	49	1	0	142	0	0	2	41	13363	7659	0	1	973	2	1	34	209	297	21	33	13199	1157	165	650	1250	31	129	4	71	373	0	26	5521	31	0	0	16
contig-100_4_5	7	0	111	2	0	2	0	0	7	0	0	2	2	0	0	0	0	262	71	0	0	4743	0	0	79	84	152	95	103	1600	304	156	1252	164	2702	43	19615	15	2	163	17	673	2576	0	0	8
contig-100_4_6	0	15	17	0	5	0	57	0	0	0	1	0	63	0	0	0	0	71	21	0	0	4126	0	0	6	305	491	86	58	1	298	490	130	5	782	208	9	1	163	19	7	54	732	0	0	0
contig-100_4_7	0	334	98	2	17	1	25	0	0	109	19	3	36	0	0	0	2	148	22	2172	184	823	0	0	65	50	86	70	68	57	414	0	821	4	2085	48	8976	223	540	49	0	21	1858	0	0	0
contig-100_4_8	0	46	24	0	9	0	64	0	0	28	24104	2	74	0	2	0	0	108	17	0	0	2194	0	0	79	14	10	0	0	0	286	1488	0	0	0	40	0	34	276	22	24	15	0	0	0	0
contig-100_4_9	0	82	221	0	4	0	97	0	2	130	0	4	108	1	0	0	5	52	11	0	0	206	1	0	32	9	9	55	28	0	539	2	0	1	2	0	9	13	403	20	28	9	0	0	0	1
contig-100_4_10	0	91	27	0	8	0	44	0	2	411	6	2	56	2	0	5	10	132	26	0	0	2477	0	0	27	8	24	156	112	0	574	1	0	1	0	67	0	99	355	24	27	3	0	0	0	0
contig-100_4_11	0	180	15	0	15	0	105	0	0	481	10	0	139	0	0	0	15	124	57	1	0	220	0	0	270	32	56	300	291	0	44	1	0	2	1	6	20	162	390	87	6	19	0	0	0	0
contig-100_4_12	0	207	0	0	0	0	121	0	0	594	6	2	215	0	0	2	7	82	26	0	0	54	0	0	276	0	7	289	216	4	10018	4	2	2	0	179	0	115	5	14	4	24	0	0	0	0
contig-100_4_13	0	19	56	0	19	0	232	0	1	12	3	3	250	0	0	0	1	2241	483	1	3	2583	0	0	57	7	9	198	159	0	1118	0	0	0	3	59	35	161	478	30	10	18	0	0	0	0
contig-100_4_14	0	136	11	0	18	0	113	0	0	572	7	2	172	0	0	7	137	581	111	6	0	752	0	0	90	12	29	220	202	0	504	0	0	0	12	90	3	151	759	27	25	0	0	0	0	0
contig-100_4_15	0	44	29	0	6	0	0	0	0	144	0	0	14	0	0	3	47	85	41	11	4	302	0	0	133	17	26	264	244	0	21696	3	0	5	0	133	10	388	334	8	93	2	1	0	0	0
contig-100_4_16	0	19	21	0	0	0	324	0	0	54	0	4	476	0	0	1	10	80	14	5	0	63	0	0	44	3	2	109	79	0	168	1	0	0	0	183	33	133	60	17	130	0	0	0	0	0
contig-100_4_17	0	7	23	0	0	0	68	0	0	22	0	2	132	0	0	0	7	91	40	20	5	0	3	0	136	3	2	352	270	0	469	0	0	0	0	79	31	1196	0	107	97	0	1	0	0	0
contig-100_4_18	0	18	20	0	11	0	0	0	0	36	0	0	4	3	0	0	20	2026	444	3	1	127	0	0	45	8	30	359	231	2	264	0	0	0	1	27	0	132	502	5	46	0	2	0	0	0
contig-100_5_1	33	56	40	36	40	38	86	39	131	38	285	54	604	10	71	38	57	38	59	44	45	159	155	45	21	54	96	44	43	479	62	6502	81	2851	38	72	82	1501	146	121	139	3811	62	37	17	19
contig-100_5_2	152	78	187	171	162	283	50	94	229	163	110	122	263	61	249	126	213	1674	932	169	115	216	193	211	139	190	291	669	849	3733	210	4641	236	16114	127	181	289	3696	260	160	132	22509	211	80	86	95
contig-100_5_3	0	14	34	1	10	1	6	0	10	12	0	8	78	0	2	0	0	5217	3134	0	0	48	2	58	43	360	637	312	374	2666	50	12	34	11093	0	36	4	3442	291	98	22	16396	7	0	0	1
contig-100_5_4	22	46	125	14	16	16	39	12	25	28	87	18	113	7	23	8	12	63	101	16	7	26	14	58	113	46	91	773	895	180	38	4080	29	876	19	53	23	375	317	137	34	1145	28	19	7	10
contig-100_5_5	7	80	24	6	3	5	19	1	45	11	196	12	125	2	10	2	3	6	12	4	2	31	5	99	31	90	166	224	254	304	61	1246	114	1595	12	97	12	856	69	117	55	2015	26	4	2	3
contig-100_5_6	89	261	37	97	103	162	43	66	120	125	74	71	209	34	177	81	136	112	76	97	85	113	106	362	82	136	205	184	294	147	208	122	140	156	68	205	103	724	65	297	104	215	133	49	53	50
contig-100_5_7	42	227	57	76	34	65	20	35	165	177	164	1073	327	18	65	43	65	56	49	103	44	47	50	95	104	83	102	105	170	626	118	41	74	1435	37	230	69	738	603	148	167	3010	72	41	27	12
contig-100_5_8	0	96	16	0	0	0	64	0	0	0	55	10	337	0	0	0	0	6	15	69	0	4	0	19	23	22	48	443	734	54	23	0	0	64	1	18	23	367	3	39	170	216	16	1	0	0
contig-100_5_9	0	27	114	1	1	0	19	0	3	5	185	7	224	0	0	0	0	17	36	32	0	30	0	1076	29	12	15	10	21	0	97	0	0	0	0	63	1	232	15	1078	91	0	19	0	0	0
contig-100_5_10	0	27	17	0	0	0	16	0	1	2	0	5	84	0	0	0	0	25	38	0	0	142	0	255	22	6	2	700	1191	0	66	2	0	0	2	72	0	0	14	468	26	0	1	0	0	0
contig-100_5_11	0	21	0	0	1	0	39	0	0	0	77	6	142	0	0	0	0	1	0	1	0	48	0	8	47	0	0	491	807	0	175	1	0	0	0	338	5	202	5	31	28	0	1	0	0	0
contig-100_5_12	0	85	21	0	1	0	116	0	0	0	1	19	259	0	0	0	0	116	326	0	0	148	0	973	45	0	0	71	114	0	19	0	0	0	2	0	0	98	150	1191	4	0	1	5	0	0
contig-100_5_13	0	0	39	0	2	0	21	0	0	11	48	5	49	0	2	0	0	25	80	0	0	90	0	2060	171	0	0	230	319	0	8	0	0	0	0	70	0	42	129	4602	10	2	1	4	0	0
contig-100_5_14	0	10	0	0	0	0	24	0	0	4	0	5	126	0	0	0	0	67	328	0	0	359	0	99	20	0	0	84	132	2	0	0	0	0	0	114	0	16	22	1660	68	0	0	0	0	0
contig-100_5_15	0	5	6	0	0	0	0	0	44	0	259	1	40	0	1	0	0	53	197	0	0	191	0	0	45	0	2	271	422	0	13	0	0	0	0	498	0	442	6	1041	37	0	0	4	0	0
contig-100_5_16	0	1	6	0	0	0	22	0	0	0	170	2	70	0	0	0	0	5	18	0	0	0	0	0	95	0	0	1	2	0	74	0	0	0	0	142	2	201	0	14	28	0	0	4	0	0
contig-100_5_17	1	0	32	0	0	0	24	0	0	15	50	4	108	0	0	0	0	7	35	1	0	76	0	0	13	0	0	144	232	0	0	0	0	0	1	2	1	169	223	2	32	0	5	0	0	0
contig-100_5_18	0	136	0	0	0	0	16	6	0	29	248	9	107	0	0	0	0	143	424	0	0	73	0	0	1	0	0	289	471	0	143	1	0	0	0	97	9	281	133	26	10	0	0	2	0	0
contig-100_5_19	0	18	0	0	0	0	25	0	0	0	1	2	140	0	0	0	0	109	321	2	0	64	0	0	126	0	0	168	267	0	0	0	0	0	0	106	0	153	6	39	24	0	0	0	0	0
contig-100_6_1	34	82	13	54054	27	76	1013	2875	9418	28	694	104	419	14	48	38	68	76	27	274	447	29	32	44	3559	4860	5368	35	74	86	531	101	56	125	76	48	44	217	24	87	766	2611	65	116	23	20
contig-100_6_2	139	99	29	1932	135	17116	458	9644	1133	171	3539	122	384	56	226	99	227	165	99	473	616	102	154	194	14438	782	956	135	281	282	894	240	216	310	168	3171	163	204	93	153	149	2795	204	178	93	88
contig-100_6_3	0	27	0	1373	0	61	6	115	269	22	1659	2	5	0	0	0	0	0	0	2656	4455	6	0	121	7374	7761	8247	37	115	113	1069	3	28	184	8	192	1	188	14	82	14	4299	0	15	0	2
contig-100_6_4	18	12	8	3214	21	1462	270	914	660	17	785	23	162	10	18	10	19	15	10	26	19	13	17	335	4668	270	338	47	137	64	194	115	37	86	35	121	37	47	57	35	57	1826	20	16	7	3
contig-100_6_5	3	44	22	3397	6	14894	208	8693	1077	44	868	17	295	2	4	4	3	90	18	4	1	24	8	281	7570	4	7	15	114	47	348	17	8	74	28	312	6	10	50	51	20	1982	7	5	3	6
contig-100_6_6	87	160	36	3297	82	269	58	318	678	369	83	87	173	46	145	79	157	90	61	463	754	111	91	1144	1969	1124	1178	80	120	177	138	155	361	168	88	316	155	504	246	100	113	1288	138	57	62	69
contig-100_6_7	58	103	20	46	65	62	816	43	71	189	50	58	427	18	86	45	70	316	103	67	38	48	65	532	546	74	97	124	475	95	213	95	378	78	39	530	53	241	124	65	51	144	67	27	32	32
contig-100_6_8	0	74	0	0	0	9	783	5	0	95	0	2	383	0	0	0	0	591	142	0	0	118	0	1303	2562	0	0	44	196	4	80	9	41	0	1	130	0	781	263	0	31	1	2	0	0	12
contig-100_6_9	2	33	25	5141	1	11808	738	6449	1238	0	1966	10	369	0	0	0	0	2	0	0	0	39	2	215	13595	0	0	31	55	0	5	76	478	0	13	124	12	174	45	30	59	0	4	0	0	5
contig-100_6_10	4	33	1	2249	0	16395	135	6654	937	3	3495	0	66	0	0	0	0	6	2	0	0	19	2	146	9106	23	59	1	7	0	80	220	0	1	6	1522	22	124	24	2	5	0	0	0	0	0
contig-100_6_11	0	76	13	2662	0	7201	482	2693	653	1855	627	1	184	0	0	0	0	0	0	0	0	3	3	1024	3594	2	4	238	502	0	110	26	0	0	6	944	0	159	41	12	22	0	0	0	0	4
contig-100_6_12	1	102	1	124	0	2209	579	1003	100	0	563	0	327	0	0	1	1	21	10	5	0	41	0	215	1316	2	10	38	163	0	29	0	0	1	1	425	16	330	19	474	0	0	0	0	0	4
contig-100_6_13	0	33	0	0	0	0	371	0	0	0	0	0	227	0	0	0	0	0	0	0	0	3	0	489	0	11	15	91	160	0	20	9	0	0	0	572	13	171	41	22	0	0	0	0	0	0
contig-100_6_14	0	25	0	0	0	1	223	0	0	0	0	0	107	0	0	0	0	89	20	0	0	20	0	476	0	1	2	82	225	0	478	8	0	0	0	1569	49	134	25	0	0	2	0	0	0	2
contig-100_6_15	0	39	0	0	0	4	198	0	0	0	0	0	101	0	0	0	0	199	49	0	0	32	0	371	10	0	0	45	135	0	103	0	0	0	0	308	0	403	15	31	0	0	0	0	0	27
contig-100_6_16	0	40	4	8	0	8	41	0	0	0	0	0	32	0	0	0	0	354	123	0	0	1	2	1065	6	0	0	90	267	0	238	10	1	0	0	912	7	129	93	46	0	0	0	0	0	59
contig-100_6_17	0	0	0	0	0	2	229	0	0	0	0	0	129	0	0	0	0	0	0	0	0	4	0	425	0	1	9	49	204	0	217	0	0	0	1	218	0	38	26	0	0	0	0	0	0	0
contig-100_6_18	0	13	0	0	0	2	27	0	0	0	0	0	19	0	0	0	0	0	0	0	0	42	0	24	0	3	2	98	190	0	33	0	0	0	0	270	1	271	7	36	0	0	0	0	0	0
contig-100_6_19	0	4	0	0	0	0	193	0	0	0	0	0	99	0	0	0	0	78	26	0	0	8	1	0	0	0	0	27	201	1	68	0	0	0	0	9	0	578	8	129	0	0	0	0	0	2
contig-100_6_20	0	0	0	0	0	0	50	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	218	0	0	0	91	182	0	0	0	0	0	0	2	0	163	161	41	0	0	0	0	0	17
contig-100_6_21	0	0	0	0	0	0	240	0	0	398	0	0	107	0	0	0	0	26	3	0	0	0	0	862	0	0	0	186	524	0	967	0	0	0	0	0	0	74	128	20	0	0	0	0	0	2
contig-100_7_1	0	60	160	16824	0	46	748	1367	5358	40	89	315	351	0	6	0	0	0	0	0	0	97	0	498	647	353	662	576	824	8600	552	0	2963	626	9	21	194	5029	188	0	33	5769	38	0	1	0
contig-100_7_2	23	14	20	126767	1	64	724	9778	17798	65	96	458	2	1	0	0	0	1	30	2	1	25	0	606	1202	1	0	470	652	1074	382	2	13753	66	40	245	29	218	495	34	1	461	42	0	0	1
contig-100_7_3	0	66	6	3104	1	0	561	277	1876	4	0	4	213	0	0	0	0	0	0	0	1	10	0	0	902	2676	4553	31	49	9414	256	2	1570	621	1	166	1	234	11	13	7	3911	3	0	0	0
contig-100_7_4	4	21	0	10255	15	1365	915	1041	6027	122	2	16	371	0	0	0	0	1	7	0	0	20	0	2220	3712	806	1355	1330	2134	310	2083	4568	2341	80	9	15	0	408	707	17	37	118	2	0	0	1
contig-100_7_5	0	147	64	0	3	0	639	0	0	51	0	1198	704	0	2	1	0	0	0	0	0	9	0	206	1427	6145	10033	212	343	5350	386	3987	1352	834	0	146	1	263	157	63	45	5041	22	0	0	0
contig-100_7_6	0	193	0	1	4	99	5544	0	7	115	195	2	2490	0	0	0	0	2	37	0	0	0	0	38	359	6322	11089	132	199	2	6	523	0	51	0	34	0	3	479	23	13	1204	0	0	0	0
contig-100_7_7	0	210	10	0	1	425	1869	9	0	52	150	1043	910	0	0	0	0	0	16	0	0	75	0	1032	3282	2	4	514	767	8	335	4067	13859	84	1	197	0	77	226	69	5	1980	8	0	0	0
